name,target_rva,target_size,source,notes
?gen0033BD70@@YAXPAX0@Z,0x0033BD70,85,Code/GameEngine/Source/Common/AllocateThenInitialise.cpp,reloc-derived;call-sites=1;identity=generated
?addActionTemplate@BfmeScriptEngineTemplates@@QAEXPAVTemplate@@@Z,0x0033D680,208,Code/GameEngine/Source/GameLogic/ScriptEngine/INIScriptTemplates.cpp,reloc-derived;call-sites=1;identity=real
?getAttackInfo@ScriptEngine@@QAEPBVAttackPriorityInfo@@ABVAsciiString@@@Z,0x0033DD70,555,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions.cpp,reloc-derived;call-sites=1;identity=real
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343e20_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x003419F0,505,Code/gen_small/fam_011.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343eb0_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x00341C70,505,Code/gen_small/fam_011.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343f40_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x00341EF0,505,Code/gen_small/fam_011.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00343fd0_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x00342170,505,Code/gen_small/fam_011.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00342D60@@YAXPAPAHHHPAHUQ3HeapCompare@@@Z,0x00342D60,113,Code/GameEngine/Source/Common/Q3HeapAlgorithmFamily.cpp,reloc-derived;call-sites=5;identity=generated
?gen003442B0@@YAPAXXZ,0x003442B0,65,Code/GameEngine/Source/Common/CachedPointerFills.cpp,reloc-derived;call-sites=2;identity=generated
?Gen00344970@@YAXPAUQ3SortElem4@@0UQ3SortCompare@@@Z,0x00344970,109,Code/GameEngine/Source/Common/Q3IntrosortFamilies.cpp,reloc-derived;call-sites=2;identity=generated
??1Gen_dtor_0034b970@@UAE@XZ,0x003492A0,928,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0034ecb0@@UAE@XZ,0x0034E2E0,110,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00350dd0@@UAE@XZ,0x0034FC90,60,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva003525E0Pair@@QAE@ABV0@@Z,0x003525E0,160,Code/GameEngine/Source/Common/Rva003529B0Copy.cpp,reloc-derived;call-sites=3;identity=generated
??1Gen_dtor_00355c60@@UAE@XZ,0x00352C20,156,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00355ce0@@UAE@XZ,0x00352D20,106,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?setActionType@ScriptAction@@QAEXW4ScriptActionType@1@@Z,0x00354220,215,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActionTypeCtor.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00356010@@UAE@XZ,0x00354330,106,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00356b70@@UAE@XZ,0x00354A00,72,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?findNameIndex@Rva00359330StringRecordTable@@AAEHPAVAsciiString@@@Z,0x003568C0,208,Code/GameEngine/Source/Common/Rva00359330StringRecordRelease.cpp,reloc-derived;call-sites=1;identity=generated
?findNameIndex@Rva00359530StringRecordTable@@AAEHPAVAsciiString@@@Z,0x00356A60,208,Code/GameEngine/Source/Common/Rva00359330StringRecordRelease.cpp,reloc-derived;call-sites=1;identity=generated
?_M_reallocate_map@?$deque@UGen_t_00359760_p12cd@@V?$allocator@UGen_t_00359760_p12cd@@@_STL@@@_STL@@IAEXI_N@Z,0x00356FA0,367,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
?_M_reallocate_map@?$deque@UGen_t_00359790_p12cd@@V?$allocator@UGen_t_00359790_p12cd@@@_STL@@@_STL@@IAEXI_N@Z,0x00357170,367,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?_M_reallocate_map@?$deque@UGen_t_00359c20_p12cd@@V?$allocator@UGen_t_00359c20_p12cd@@@_STL@@@_STL@@IAEXI_N@Z,0x003573A0,367,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?_M_reallocate_map@?$deque@UGen_t_00359c50_p12cd@@V?$allocator@UGen_t_00359c50_p12cd@@@_STL@@@_STL@@IAEXI_N@Z,0x00357570,367,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?duplicate@Condition@@QBEPAV1@XZ,0x00357D30,514,Code/GameEngine/Source/GameLogic/ScriptEngine/Scripts.cpp,reloc-derived;call-sites=2;identity=real
?ParseAction@ScriptAction@@KAPAV1@AAVDataChunkInput@@PAUDataChunkInfo@@PAX@Z,0x00358370,843,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptsParseActionDataChunkThunk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeUnregister@@YAXPAVBfmeSecondZ@@@Z,0x0035AC30,92,Code/GameEngine/Source/Common/Bfme5TwoMemberVectorDtors.cpp,reloc-derived;call-sites=1;identity=real
?bfmeUnregisterY@@YAXPAVBfmeSecondY@@@Z,0x0035ADC0,92,Code/GameEngine/Source/Common/Bfme5TwoMemberVectorDtors.cpp,reloc-derived;call-sites=1;identity=real
?bfmeStepFFF@BfmeThingFFF@@QAEXPAUBfmeSubFFF@@PAX@Z,0x0035B3D0,118,Code/GameEngine/Source/Common/BfmeConv895.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0035c990@@UAE@XZ,0x0035BC20,153,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeOneGE@BfmeThingGE@@QAEXPAUBfmeSubGE@@PAH1@Z,0x0035C9C0,518,Code/GameEngine/Source/Common/BfmeConv898.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTwoGE@BfmeThingGE@@QAEXPAUBfmeSubGE@@PAH1@Z,0x0035D9B0,662,Code/GameEngine/Source/Common/BfmeConv898.cpp,reloc-derived;call-sites=1;identity=real
??0Gen0035E3B0@@QAE@PAVHost0035E450@@@Z,0x0035E3B0,123,Code/GameEngine/Source/Common/Q4NewOwnerFactories.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0035f8f0@@UAE@XZ,0x0035F880,85,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeTwoDVB@BfmeSubDVB@@QAEXPAX0@Z,0x00361E80,98,Code/GameEngine/Source/Common/BfmeConv787.cpp,reloc-derived;call-sites=1;identity=real
?bfmeThreeDVB@BfmeSubDVB@@QAEXPAX0@Z,0x00361F00,98,Code/GameEngine/Source/Common/BfmeConv787.cpp,reloc-derived;call-sites=1;identity=real
?rva00362360UnguardedLinearInsert@@YAXPAURva00364980HeapElement@@U1@URva00364980HeapCompare@@@Z,0x00362360,119,Code/GameEngine/Source/Common/Rva00363B80UnguardedInsertionSort.cpp,reloc-derived;call-sites=2;identity=generated
?rva00362400PushHeap@@YAXPAURva00364980HeapElement@@HHU1@URva00364980HeapCompare@@@Z,0x00362400,173,Code/GameEngine/Source/Common/Rva00363C80AdjustHeap.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeFind1034@@YGPAUBfmeX1034@@HH@Z,0x00362BE0,334,Code/GameEngine/Source/Common/BfmeConv1034.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCallDPH@BfmeSubDPH@@QAEXPAVBfmeOtherDPH@@@Z,0x00364E70,333,Code/GameEngine/Source/Common/BfmeConv755.cpp,reloc-derived;call-sites=1;identity=real
??4Rva00365070Blk@@QAEAAV0@ABV0@@Z,0x00365070,287,Code/GameEngine/Source/Common/Rva00366060Assign.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_003661e0_k4@@UGen_t_003661e0_p12cd@@@_STL@@QAE@ABU01@@Z,0x003651E0,244,Code/gen_small/tgrid_111.cpp,reloc-derived;call-sites=1;identity=generated
?replenish@LivingWorldArmy@@QAEXPAVLivingWorldPlayerArmy@@@Z,0x00365570,149,Code/GameEngine/Source/Common/LivingWorldPlayerArmyLoadPostProcess.cpp,reloc-derived;call-sites=1;identity=real
?bfmeOneBZF@BfmeSubBZF@@QAEXXZ,0x00366130,133,Code/GameEngine/Source/Common/BfmeConv561.cpp,reloc-derived;call-sites=1;identity=real
?finish@Rva003677B0Entry@@QAEXPAX_N@Z,0x00367010,613,Code/GameEngine/Source/Common/Rva003677B0IndexedEntryFinish.cpp,reloc-derived;call-sites=1;identity=real
?update@Rva00367810Entry@@QAEXXZ,0x00367330,249,Code/GameEngine/Source/Common/Rva00367810EntryUpdate.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00369920_p8pod@@V?$allocator@UGen_t_00369920_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_00369920_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x00369590,302,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_0036a520_p16cd@@V?$allocator@UGen_t_0036a520_p16cd@@@_STL@@@_STL@@IAEXPAUGen_t_0036a520_p16cd@@ABU3@ABU__false_type@2@I_N@Z,0x00369E60,267,Code/gen_small/tgrid_111.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeApplyAttributeModifier@AttributeModifierPoolUpdate@@QAE_NABVAsciiString@@H@Z,0x0036A570,1037,Code/GameEngine/Source/GameLogic/Object/Object_bfmeApplyAttributeModifier.cpp,reloc-derived;call-sites=1;identity=real
?bfmeOne934G@BfmeThing934G@@QAEHXZ,0x0036F910,157,Code/GameEngine/Source/Common/BfmeConv934.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTwo934G@BfmeThing934G@@QAEHXZ,0x0036F9E0,157,Code/GameEngine/Source/Common/BfmeConv934.cpp,reloc-derived;call-sites=1;identity=real
?checkValid@BfmeItemE63@@QAE_NXZ,0x00372090,77,Code/GameEngine/Source/Common/BfmeConv815.cpp,reloc-derived;call-sites=1;identity=real
??1SpyVisionUpdateModuleDataMemberG@@QAE@XZ,0x00374990,197,Code/GameEngine/Source/GameLogic/Object/Update/SpyVisionUpdateModuleDataDtorThunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00375ea0_p12cd@@V?$allocator@UGen_t_00375ea0_p12cd@@@_STL@@@_STL@@IAEXPAUGen_t_00375ea0_p12cd@@ABU3@ABU__false_type@2@I_N@Z,0x003752F0,281,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
?getName@CrateTemplate@@QBE?AVAsciiString@@XZ,0x00379070,32,Code/GameEngine/Source/GameLogic/System/CrateSystem_friend_findCrateTemplate.cpp,reloc-derived;call-sites=1;identity=real
??$_M_insert_dispatch@U?$_List_iterator@UcrateCreationEntry@@U?$_Const_traits@UcrateCreationEntry@@@_STL@@@_STL@@@?$list@UcrateCreationEntry@@V?$allocator@UcrateCreationEntry@@@_STL@@@_STL@@QAEXU?$_List_iterator@UcrateCreationEntry@@U?$_Nonconst_traits@UcrateCreationEntry@@@_STL@@@1@U?$_List_iterator@UcrateCreationEntry@@U?$_Const_traits@UcrateCreationEntry@@@_STL@@@1@1ABU__false_type@1@@Z,0x00379C60,75,Code/GameEngine/Source/GameLogic/System/CrateSystem.cpp,reloc-derived;call-sites=2;identity=real
??0EmotionNugget@@QAE@XZ,0x0037B7A0,194,Code/GameEngine/Source/Common/INI/INIEmotion.cpp,reloc-derived;call-sites=1;identity=real
?bfmeStop@BfmeStopF@@QAEXXZ,0x0037C600,508,Code/GameEngine/Source/Common/Bfme5ClearsWithTails.cpp,reloc-derived;call-sites=1;identity=real
?createEmotion@EmotionSystem@@QAEPAVEmotion@@PAVEmotionTrackerUpdateEntry@@PAVObject@@@Z,0x0037CAD0,114,Code/GameEngine/Source/GameLogic/Object/Update/EmotionTrackerUpdateCtor.cpp,reloc-derived;call-sites=1;identity=real
?addNugget@EmotionSystem@@QAEXPAVEmotionNugget@@@Z,0x0037CF10,173,Code/GameEngine/Source/Common/INI/INIEmotion.cpp,reloc-derived;call-sites=1;identity=real
?erase@?$list@UGen_t_00381e80_p12cd@@V?$allocator@UGen_t_00381e80_p12cd@@@_STL@@@_STL@@QAE?AU?$_List_iterator@UGen_t_00381e80_p12cd@@U?$_Nonconst_traits@UGen_t_00381e80_p12cd@@@_STL@@@2@U32@0@Z,0x0037E680,65,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeFind1081@BfmeJ1081@@QAEPAVBfmeF1081@@H@Z,0x0037FF80,315,Code/GameEngine/Source/Common/BfmeConv1081.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAdd1081@BfmeJ1081@@QAEXPAVBfmeF1081@@PAVBfmeE1081@@HH@Z,0x00380110,115,Code/GameEngine/Source/Common/BfmeConv1081.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00381450@@UAE@XZ,0x00380C00,221,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00381610@@UAE@XZ,0x00380D30,340,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCount932D@BfmeGlob932D@@QAEHPAXH@Z,0x00381100,201,Code/GameEngine/Source/Common/BfmeConv932.cpp,reloc-derived;call-sites=2;identity=real
??4Gen_t_00381e80_p12cd@@QAEAAU0@ABU0@@Z,0x00381690,689,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00381c30_k4@@UGen_t_00381c30_p12cd@@@_STL@@QAE@ABU01@@Z,0x00381B60,166,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
?deselectObject@GameLogic@@QAEXPAVObject@@G_N@Z,0x00382F50,178,Code/GameEngine/Source/GameLogic/Object/Object_maskObject.cpp,reloc-derived;call-sites=1;identity=real
?setGamePaused@BfmeGameLogicPause@@QAEX_NH0@Z,0x00383490,300,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupSaveLoad.cpp,reloc-derived;call-sites=4;identity=real
?Gen003859B0@@YAHHH@Z,0x003859B0,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00385AE0@@YAHHH@Z,0x00385AE0,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?_M_bkt_num_key@?$hashtable@URva0038ED80Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva0038ED80ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva0038ED80Value@@@7@@_STL@@ABEIABVAsciiString@@I@Z,0x00388520,41,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?_M_bkt_num_key@?$hashtable@URva0038EE10Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva0038EE10ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva0038EE10Value@@@7@@_STL@@ABEIABVAsciiString@@I@Z,0x00388560,41,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva0038ED80Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva0038ED80ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva0038ED80Value@@@7@@_STL@@QAEXI@Z,0x00389C00,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva0038EE10Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva0038EE10ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva0038EE10Value@@@7@@_STL@@QAEXI@Z,0x00389E10,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeFinish@Gen_0038D000@@AAEXXZ,0x0038AE90,430,Code/GameEngine/Source/Common/Bfme5ClearThenWalk.cpp,reloc-derived;call-sites=1;identity=generated
?friend_awakenUpdateModule@GameLogic@@QAEXPAVObject@@PAVUpdateModule@@I@Z,0x0038D870,329,Code/GameEngine/Source/GameLogic/Object/Update/UpdateModule.cpp,reloc-derived;call-sites=1;identity=real
?gen0038EEA0@@YAPAXXZ,0x0038EEA0,65,Code/GameEngine/Source/Common/CachedPointerFills.cpp,reloc-derived;call-sites=1;identity=generated
?gen0038EF00@@YAPAXXZ,0x0038EF00,65,Code/GameEngine/Source/Common/CachedPointerFills.cpp,reloc-derived;call-sites=1;identity=generated
?findControlBarOverride@GameLogic@@QBE_NABVAsciiString@@HAAPBVCommandButton@@@Z,0x00391B30,206,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCallDSP@BfmeOwnerDSP@@QAEXPAX@Z,0x0039B090,157,Code/GameEngine/Source/Common/BfmeConv775.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0039b530@@UAE@XZ,0x0039B560,134,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeIndexOf@BfmeSpecialPowerAllowanceStore@@AAEHPBVSpecialPowerTemplate@@@Z,0x0039BBD0,195,Code/GameEngine/Source/GameLogic/Object/SpecialPower/BfmeSpecialPowerAllowanceStore_allows.cpp,reloc-derived;call-sites=1;identity=real
?compare@Rva0039C7D0Owner@@ABE_NPBURva0039C7D0Payload@@0@Z,0x0039C1A0,153,Code/GameEngine/Source/Common/Rva0039C7D0Equals.cpp,reloc-derived;call-sites=1;identity=generated
??4Rva0039C830Mid@@QAEAAV0@ABV0@@Z,0x0039C590,250,Code/GameEngine/Source/Common/LargeGroupAudioKeyMapAssignment.cpp,reloc-derived;call-sites=2;identity=generated
?bfmeDoBRB@BfmeSinkBRB@@QAEXPAUBfmeSubBRB@@PAX@Z,0x0039CB60,314,Code/GameEngine/Source/Common/BfmeConv516.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_0039e0a0_k4@@UGen_t_0039e0a0_p12cd@@@_STL@@QAE@ABU01@@Z,0x0039DE20,511,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
?setPolicies@RespawnPolicyMember@@QAEXURespawnPolicy@@0@Z,0x0039FBA0,421,Code/GameEngine/Source/GameLogic/Object/Behavior/RespawnBodyModuleDataCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeOneCGF@BfmeOwnerCGF@@QAEXPAX@Z,0x003A01E0,437,Code/GameEngine/Source/Common/BfmeConv599.cpp,reloc-derived;call-sites=1;identity=real
?getSkillPointsNeeded@RankInfo@@QBEHABVAsciiString@@@Z,0x003A0860,144,Code/GameEngine/Source/Common/RTS/Player_resetRank_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??$__copy_backward@PAUGen_t_003a24c0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_003a24c0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x003A13E0,84,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003a2460_k4@@UGen_t_003a2460_p12cd@@@_STL@@QAE@ABU01@@Z,0x003A2360,130,Code/gen_small/tgrid_112.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@URva003A35A0Element@@V?$allocator@URva003A35A0Element@@@_STL@@@_STL@@IAEXPAURva003A35A0Element@@ABU3@ABU__false_type@2@I_N@Z,0x003A3410,289,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
?build@Gen003BD7D0Node@@QAEPAVGen003BD8D0Built@@PAVGen003BD8D0Arg@@HH@Z,0x003A3E90,46,Code/GameEngine/Source/Common/V4MirroredFlagUpdate.cpp,reloc-derived;call-sites=1;identity=generated
?enter@Gen003BD7D0Node@@QAEXXZ,0x003A4A40,105,Code/GameEngine/Source/Common/V4MirroredFlagUpdate.cpp,reloc-derived;call-sites=1;identity=generated
?leave@Gen003BD7D0Node@@QAEXXZ,0x003A4AD0,84,Code/GameEngine/Source/Common/V4MirroredFlagUpdate.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_003a58b0@@UAE@XZ,0x003A5670,388,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?apply@Gen003C0110Result@@QAEXHHHHH@Z,0x003A58E0,240,Code/GameEngine/Source/Common/V4StdcallLookupForwarder.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003a91e0_k4@@UGen_t_003a91e0_p12cd@@@_STL@@QAE@ABU01@@Z,0x003A87D0,208,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003a9240_k4@@UGen_t_003a9240_p12cd@@@_STL@@QAE@ABU01@@Z,0x003A8910,134,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003a9310_k4@@UGen_t_003a9310_p12cd@@@_STL@@QAE@ABU01@@Z,0x003A8A70,116,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003a94d0_k4@@UGen_t_003a94d0_p12cd@@@_STL@@QAE@ABU01@@Z,0x003A8BE0,98,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003ab7e0_k4@@UGen_t_003ab7e0_p12cd@@@_STL@@QAE@ABU01@@Z,0x003AB690,129,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_003abf20_k4@@UGen_t_003abf20_p12cd@@@_STL@@QAE@ABU01@@Z,0x003ABC80,490,Code/gen_small/tgrid_113.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_003aea50_p128pod@@PAU1@H@_STL@@YAPAUGen_t_003aea50_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x003ACD80,353,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?j_0003152a@Glo012F1024Item@@QAEXXZ,0x003AD4A0,146,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_000250d6@Glo012F1024Item@@QAEXXZ,0x003AD560,548,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0001eb9b@Glo012F1024Item@@QAEXXZ,0x003AD8B0,524,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0000d1d4@Glo012F1024Item@@QAEXXZ,0x003ADB40,182,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0002d3e4@Glo012F1024Item@@QAEXXZ,0x003ADC30,108,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_00021f26@Glo012F1024Item@@QAEXXZ,0x003ADCC0,183,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0002eeec@Glo012F1024Item@@QAEXXZ,0x003ADDB0,217,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_00040c32@Glo012F1024Item@@QAEXXZ,0x003ADFC0,83,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0002a969@Glo012F1024Item@@QAEXXZ,0x003AE030,313,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0000ca59@Glo012F1024Item@@QAE_NXZ,0x003AE1C0,294,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_00036124@Glo012F1024Item@@QAEXXZ,0x003AE370,226,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
?j_0000df76@Glo012F1024Item@@QAEXXZ,0x003AE490,288,Code/GameEngine/Source/Common/Glo012F1024Entry_bfmeStep.cpp,reloc-derived;call-sites=1;identity=real
